Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jimmy Butler,34:14,6,13,.462,0,1,.000,6,6,1.000,2,5,7,11,1,0,3,2,18,+17
Kendrick Nunn,33:44,4,10,.400,1,5,.200,0,0,,0,5,5,3,1,0,1,2,9,+16
Bam Adebayo,31:22,8,12,.667,0,0,,7,8,.875,1,7,8,5,3,1,1,1,23,+1
Trevor Ariza,29:42,1,5,.200,1,4,.250,0,0,,0,4,4,0,1,0,0,3,3,+18
Duncan Robinson,27:38,4,9,.444,2,7,.286,0,0,,0,2,2,1,0,0,0,1,10,+8
Tyler Herro,25:29,8,13,.615,5,6,.833,1,2,.500,1,5,6,4,0,0,0,1,22,+12
Goran Dragić,19:04,3,8,.375,2,4,.500,1,2,.500,2,3,5,2,1,0,1,2,9,+5
KZ Okpala,18:43,1,6,.167,1,2,.500,0,0,,1,1,2,2,0,0,0,4,3,0
Dewayne Dedmon,14:40,3,5,.600,0,0,,0,0,,2,1,3,0,1,0,1,3,6,+17
Gabe Vincent,1:58,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,+2
Precious Achiuwa,1:58,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1,+2
Max Strus,1:28,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,+2
