Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Coby White,30:36,.643,.600,.500,.200,0.0,7.3,3.8,30.2,0.0,6.0,8.4,17.6,133,126,3.1
Garrett Temple,26:06,.286,.286,.571,.000,0.0,8.6,4.5,10.4,1.9,0.0,0.0,12.2,75,126,-10.8
Nikola Vučević,25:12,.375,.375,.417,.000,4.9,17.7,11.6,12.1,2.0,0.0,29.4,30.6,61,124,-17.6
Daniel Theis,19:48,.583,.583,.500,.000,12.4,11.3,11.8,7.6,0.0,0.0,14.3,16.0,112,130,-6.2
Patrick Williams,19:07,.922,1.000,.500,.500,0.0,40.9,21.4,16.0,2.6,0.0,38.1,18.7,102,118,3.7
Denzel Valentine,24:59,.450,.450,.500,.000,0.0,8.9,4.7,6.1,0.0,0.0,9.1,20.0,83,131,-10.4
Lauri Markkanen,21:09,1.015,1.000,.714,.286,0.0,10.6,5.5,8.2,0.0,0.0,0.0,16.9,189,131,13.0
Tomáš Satoranský,21:03,.903,.900,.400,1.000,0.0,15.9,8.3,22.9,2.4,0.0,35.7,24.1,114,124,-0.8
Thaddeus Young,17:27,.717,.688,.125,.500,28.2,25.6,26.8,32.7,2.8,10.6,23.5,33.1,124,112,10.3
Cristiano Felício,8:30,.000,.000,.500,.000,0.0,13.1,6.9,43.4,0.0,0.0,33.3,16.0,57,129,-14.6
Ryan Arcidiacono,7:43,.667,.667,.333,.000,0.0,14.5,7.6,46.8,6.4,0.0,0.0,17.6,151,114,9.0
Al-Farouq Aminu,7:25,.000,.000,1.000,.000,0.0,45.2,23.7,16.6,0.0,0.0,0.0,6.1,59,123,-6.8
Javonte Green,3:54,1.136,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,250,133,3.1
Devon Dotson,3:54,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,94,133,-10.7
Adam Mokoka,3:07,.410,.500,.500,.500,0.0,35.8,18.8,0.0,0.0,0.0,0.0,35.5,74,125,-15.1
