Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Malcolm Brogdon,31:33,.383,.275,.350,.400,2.5,15.5,8.2,28.8,1.5,5.4,7.8,31.6,85,103,4.2
Caris LeVert,29:18,.453,.447,.263,.105,0.0,13.4,5.9,15.7,0.0,0.0,9.1,29.2,85,111,-3.5
Oshae Brissett,24:41,.770,.813,.625,.125,9.4,11.9,10.5,0.0,1.9,0.0,0.0,13.4,150,107,8.3
Edmond Sumner,23:29,.700,.700,.400,.000,3.3,16.7,9.2,44.0,4.0,0.0,16.7,10.0,135,101,9.6
Goga Bitadze,22:47,.363,.143,.286,.857,10.2,25.8,17.1,0.0,0.0,18.8,0.0,16.5,95,93,-0.7
Justin Holiday,24:59,.202,.167,.778,.222,0.0,19.6,8.7,6.0,0.0,0.0,9.2,17.0,45,109,-13.8
T.J. McConnell,24:31,.364,.364,.091,.000,0.0,20.0,8.8,29.9,0.0,0.0,0.0,17.5,88,109,-5.0
Doug McDermott,17:53,.254,.286,.143,.286,0.0,16.4,7.3,0.0,0.0,0.0,0.0,17.2,53,110,-11.0
JaKarr Sampson,15:41,.145,.167,.167,.333,14.8,12.5,13.8,9.9,0.0,0.0,0.0,17.1,58,111,-16.3
Aaron Holiday,15:25,.436,.333,.167,.333,0.0,12.7,5.6,0.0,0.0,0.0,12.7,20.0,80,111,-10.3
Cassius Stanley,3:27,.333,.333,.000,.000,22.4,0.0,12.5,0.0,0.0,0.0,0.0,34.0,81,114,-9.9
Brian Bowen,3:08,.000,.000,1.000,.000,0.0,31.3,13.8,0.0,0.0,0.0,0.0,12.5,0,107,-15.2
Kelan Martin,3:08,.868,.750,.500,1.000,49.4,0.0,27.6,82.0,0.0,0.0,0.0,35.9,193,114,53.8
