Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
LeBron James,30:29,.703,.692,.308,.462,5.6,29.5,20.7,47.6,0.0,0.0,27.7,31.6,120,98,4.2
Dennis Schröder,27:53,.510,.400,.400,.400,0.0,7.2,4.5,26.5,1.7,0.0,40.5,15.7,96,100,-4.8
Damian Jones,21:12,1.031,1.000,.000,.667,8.1,14.2,11.9,5.4,0.0,5.4,34.0,12.3,134,98,-0.6
Kentavious Caldwell-Pope,20:54,.829,.813,.500,.125,0.0,19.1,12.1,6.1,2.3,5.5,0.0,17.9,162,92,13.3
Markieff Morris,15:48,.595,.600,.800,.400,21.7,19.0,20.0,0.0,3.0,0.0,14.5,19.4,113,93,-2.2
Kyle Kuzma,28:10,.743,.773,.455,.091,6.1,14.2,11.2,18.4,3.4,0.0,8.0,19.6,141,94,10.4
Talen Horton-Tucker,27:59,.738,.700,.100,.500,0.0,14.3,9.0,46.4,1.7,0.0,14.1,22.6,149,98,10.3
Montrezl Harrell,25:04,.811,.786,.071,.429,0.0,19.9,12.6,6.9,5.7,0.0,10.7,33.0,140,87,9.3
Wesley Matthews,23:47,.300,.300,1.000,.000,0.0,0.0,0.0,0.0,0.0,4.8,0.0,9.3,67,102,-7.7
Alfonzo McKinnie,12:57,.500,.500,.500,.000,13.2,23.2,19.5,0.0,0.0,0.0,33.3,10.3,84,99,-10.3
Devontae Cacok,5:46,1.000,1.000,.000,.000,29.7,34.7,32.9,25.7,0.0,0.0,0.0,15.4,209,97,18.9
