Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
IND,240,.525,.494,.318,.284,21.7,80.0,52.1,66.7,8.9,17.6,12.4,100.0,103.2,94.2
GSW,240,.481,.455,.427,.247,20.0,78.3,47.9,73.5,7.9,13.3,13.2,100.0,94.2,103.2
