Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Russell Westbrook,40:12,.635,.617,.200,.233,5.6,24.5,14.6,40.2,2.4,0.0,5.7,36.5,138,123,15.7
Bradley Beal,36:45,.584,.475,.250,.550,3.0,10.0,6.4,11.1,2.6,0.0,10.8,31.7,120,125,1.2
Raul Neto,29:27,.680,.600,.200,.400,3.8,33.4,17.9,15.5,0.0,0.0,0.0,8.4,165,127,0.9
Rui Hachimura,28:34,.682,.682,.182,.455,3.9,4.3,4.1,0.0,0.0,0.0,13.2,22.3,123,132,-2.9
Alex Len,4:47,.000,.000,.000,.000,0.0,25.7,12.2,21.4,0.0,0.0,0.0,17.5,35,128,-15.4
Dāvis Bertāns,25:34,.396,.300,1.000,.600,0.0,14.4,6.9,0.0,0.0,3.8,0.0,10.4,96,128,-5.7
Daniel Gafford,25:09,.765,.800,.000,.400,22.2,9.8,16.3,0.0,0.0,7.8,0.0,9.8,173,125,2.1
Ish Smith,23:59,.375,.375,.000,.000,4.7,15.4,9.8,9.8,2.0,0.0,20.0,17.5,80,125,-9.6
Robin Lopez,17:55,.727,.667,.000,.333,12.5,13.7,13.1,0.0,0.0,0.0,22.5,10.4,129,131,-4.3
Chandler Hutchison,7:38,.500,.500,.000,.000,14.6,16.1,15.3,0.0,0.0,0.0,0.0,11.0,130,130,-4.9
