Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
WAS,240,.593,.549,.209,.341,32.6,82.1,56.1,40.4,5.1,6.1,8.7,100.0,125.8,126.8
DAL,240,.646,.638,.437,.253,17.9,67.4,43.9,66.0,6.1,5.6,10.2,100.0,126.8,125.8
