Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Andre Drummond,32:42,.558,.500,.000,.556,15.9,50.8,36.3,21.1,1.5,2.9,11.8,33.0,114,100,7.8
Isaac Okoro,32:10,.650,.650,.300,.000,4.0,2.9,3.4,18.6,0.0,0.0,0.0,13.2,146,116,3.5
Larry Nance,32:04,.333,.333,.000,.000,16.2,34.5,26.9,15.2,0.0,2.9,40.0,6.6,98,107,-1.1
Collin Sexton,31:47,.500,.500,.063,.000,0.0,5.8,3.4,10.4,0.0,0.0,23.8,28.0,79,115,-11.7
Darius Garland,31:19,.525,.464,.214,.357,0.0,5.9,3.4,24.1,1.6,0.0,19.8,27.4,97,111,-4.3
Cedi Osman,23:14,.654,.583,.333,.333,0.0,4.0,2.3,0.0,2.1,0.0,12.7,14.4,118,111,-1.7
Taurean Prince,21:02,.291,.250,.667,.333,0.0,13.2,7.7,5.9,0.0,0.0,12.7,15.9,64,114,-10.3
Jarrett Allen,15:18,.850,.800,.000,.400,8.5,24.1,17.6,0.0,0.0,6.2,14.5,19.1,145,106,6.2
Dylan Windler,13:09,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.5,0,117,-13.9
Damyean Dotson,7:15,.581,.500,.500,.333,0.0,25.5,14.9,0.0,0.0,0.0,0.0,40.3,123,111,4.6
