Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kyle Kuzma,36:08,4,12,.333,2,5,.400,1,1,1.000,4,3,7,8,0,2,0,2,11,-3
Dennis Schröder,35:20,5,12,.417,1,3,.333,2,2,1.000,1,3,4,8,0,0,0,4,13,-8
Kentavious Caldwell-Pope,33:50,1,5,.200,1,4,.250,1,1,1.000,0,0,0,3,1,2,1,3,4,-2
Anthony Davis,31:04,10,20,.500,2,5,.400,4,6,.667,1,4,5,2,3,2,3,3,26,-13
Andre Drummond,20:29,8,12,.667,0,0,,1,4,.250,4,7,11,2,1,1,2,2,17,-9
Talen Horton-Tucker,23:19,3,7,.429,0,2,.000,0,0,,0,4,4,4,3,0,1,0,6,-8
Ben McLemore,22:47,5,16,.313,4,12,.333,2,3,.667,0,3,3,1,1,0,2,3,16,-3
Montrezl Harrell,17:19,5,5,1.000,0,0,,2,4,.500,1,2,3,2,1,1,1,3,12,-8
Markieff Morris,16:10,1,7,.143,0,3,.000,0,0,,2,2,4,1,0,0,0,0,2,-5
Alfonzo McKinnie,1:47,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+7
Devontae Cacok,1:47,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+7
