Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Kuzma,36:08,.442,.417,.417,.083,10.0,10.5,10.2,29.0,0.0,3.7,0.0,14.3,125,121,3.0
Dennis Schröder,35:20,.505,.458,.250,.167,2.6,10.7,6.0,30.9,0.0,0.0,0.0,15.2,128,124,-3.9
Kentavious Caldwell-Pope,33:50,.368,.300,.800,.200,0.0,0.0,0.0,10.5,1.4,3.9,15.5,7.9,84,119,-7.1
Anthony Davis,31:04,.574,.550,.250,.300,2.9,16.3,8.5,11.6,4.6,4.3,11.7,34.4,102,109,5.3
Andre Drummond,20:29,.618,.667,.000,.333,17.7,43.2,28.3,20.2,2.3,3.3,12.7,32.0,112,109,6.5
Talen Horton-Tucker,23:19,.429,.429,.286,.000,0.0,21.7,9.0,23.0,6.2,0.0,12.5,14.3,94,108,0.4
Ben McLemore,22:47,.462,.438,.750,.188,0.0,16.6,6.9,6.7,2.1,0.0,10.4,35.3,84,118,-7.0
Montrezl Harrell,17:19,.888,1.000,.000,.800,5.2,14.6,9.1,19.7,2.8,3.8,12.9,18.7,149,114,9.2
Markieff Morris,16:10,.143,.143,.429,.000,11.2,15.6,13.1,7.6,0.0,0.0,0.0,18.0,58,123,-16.2
Devontae Cacok,1:47,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,126,-11.6
Alfonzo McKinnie,1:47,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,126,-12.0
