Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Lou Williams,35:23,6,18,.333,1,3,.333,3,4,.750,1,5,6,6,2,0,5,1,16,-8
Marcus Morris,32:10,4,15,.267,1,3,.333,0,2,.000,1,4,5,0,0,0,1,3,9,-18
Reggie Jackson,31:09,5,12,.417,1,5,.200,4,5,.800,1,3,4,5,1,0,2,4,15,-13
Patrick Beverley,23:15,3,3,1.000,1,1,1.000,1,2,.500,0,4,4,2,2,2,1,3,8,-2
Serge Ibaka,20:40,4,10,.400,2,4,.500,0,0,,1,3,4,0,0,0,0,1,10,-2
Terance Mann,29:38,3,6,.500,0,2,.000,2,2,1.000,2,2,4,3,0,0,1,2,8,-10
Amir Coffey,25:51,5,6,.833,2,3,.667,1,2,.500,1,3,4,0,0,0,4,1,13,-14
Ivica Zubac,21:37,4,6,.667,0,0,,0,0,,1,8,9,2,0,0,1,3,8,-16
Patrick Patterson,15:01,3,7,.429,1,4,.250,0,0,,1,5,6,0,0,0,1,1,7,-9
Mfiondu Kabengele,5:16,1,3,.333,0,1,.000,0,0,,0,1,1,0,0,0,0,0,2,+2
