Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Darius Garland,34:46,7,20,.350,2,7,.286,4,5,.800,1,3,4,7,1,0,1,5,20,-2
Jarrett Allen,34:44,6,7,.857,0,0,,5,6,.833,2,12,14,1,2,0,5,4,17,-1
Collin Sexton,34:20,10,19,.526,3,5,.600,7,10,.700,2,2,4,2,0,0,0,4,30,-29
Isaac Okoro,33:36,3,8,.375,0,2,.000,0,0,,1,0,1,2,3,0,1,2,6,+3
Kevin Love,21:47,2,10,.200,1,7,.143,0,0,,0,6,6,2,1,0,1,0,5,-10
Larry Nance,23:45,1,3,.333,1,2,.500,0,0,,1,4,5,1,2,0,2,1,3,-7
Taurean Prince,19:25,5,10,.500,2,4,.500,0,0,,0,2,2,1,2,0,1,1,12,-18
Dean Wade,16:53,1,3,.333,1,3,.333,0,0,,0,0,0,1,0,2,0,1,3,-17
Matthew Dellavedova,13:14,0,1,.000,0,1,.000,2,2,1.000,1,0,1,3,0,0,0,1,2,-16
Isaiah Hartenstein,3:36,0,0,,0,0,,1,2,.500,0,2,2,0,0,0,1,1,1,-2
Lamar Stevens,1:18,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,+3
Brodric Thomas,1:18,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,+3
Mfiondu Kabengele,1:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
