Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Zach LaVine,37:57,9,28,.321,2,10,.200,10,10,1.000,1,4,5,5,2,1,4,4,30,-13
Garrett Temple,33:29,4,8,.500,1,3,.333,1,1,1.000,2,3,5,2,1,2,0,2,10,-12
Patrick Williams,31:24,2,5,.400,0,1,.000,2,2,1.000,0,3,3,2,1,0,3,2,6,-9
Coby White,26:54,4,11,.364,1,5,.200,0,0,,2,4,6,5,0,0,0,3,9,-10
Wendell Carter,24:56,7,13,.538,1,2,.500,0,0,,0,4,4,1,0,0,1,3,15,-17
Tomáš Satoranský,21:16,3,4,.750,1,2,.500,3,3,1.000,1,1,2,2,0,0,0,1,10,+9
Thaddeus Young,20:21,6,9,.667,0,0,,0,0,,6,3,9,3,0,1,2,4,12,+1
Ryan Arcidiacono,17:37,4,10,.400,0,3,.000,2,2,1.000,1,2,3,4,1,0,0,0,10,0
Denzel Valentine,15:33,1,4,.250,1,4,.250,0,0,,0,3,3,0,0,0,0,1,3,+7
Luke Kornet,5:39,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,+4
Daniel Gafford,4:54,0,1,.000,0,0,,0,0,,0,1,1,0,0,2,1,0,0,+5
