Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHI,240,.510,.458,.337,.189,26.0,64.4,44.2,60.0,5.2,9.1,9.7,100.0,108.2,115.5
PHI,240,.561,.511,.241,.333,35.6,74.0,55.8,56.1,5.2,11.1,13.1,100.0,115.5,108.2
