Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Zion Williamson,32:01,13,16,.813,0,0,,1,2,.500,0,2,2,5,0,0,2,1,27,+24
Lonzo Ball,30:22,7,10,.700,5,8,.625,1,1,1.000,0,8,8,5,1,0,3,2,20,+25
Brandon Ingram,26:01,7,12,.583,3,6,.500,6,6,1.000,0,4,4,5,0,0,3,2,23,+21
Eric Bledsoe,25:42,3,5,.600,0,2,.000,1,1,1.000,0,2,2,8,0,0,1,4,7,+16
Steven Adams,19:35,3,3,1.000,0,0,,3,4,.750,1,7,8,2,2,0,1,1,9,+14
Kira Lewis,27:12,6,11,.545,1,4,.250,0,0,,0,3,3,4,2,0,2,2,13,+6
Josh Hart,26:57,5,6,.833,3,4,.750,0,2,.000,0,5,5,6,1,0,1,3,13,+11
Jaxson Hayes,24:21,6,6,1.000,0,0,,5,5,1.000,1,2,3,1,1,1,1,1,17,+14
Nicolò Melli,6:57,1,4,.250,0,0,,0,0,,2,1,3,2,0,0,0,0,2,-8
Sindarius Thornwell,6:57,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-8
Nickeil Alexander-Walker,5:47,1,3,.333,0,1,.000,0,0,,0,1,1,0,1,0,2,0,2,+1
Naji Marshall,4:04,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,0,2,-8
Willy Hernangómez,4:04,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-8
