Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Norman Powell,36:37,8,14,.571,2,6,.333,6,6,1.000,2,3,5,4,1,1,2,3,24,+11
CJ McCollum,34:28,10,15,.667,4,6,.667,2,3,.667,0,4,4,6,1,0,1,3,26,+22
Robert Covington,32:23,0,6,.000,0,4,.000,0,0,,1,5,6,1,1,2,1,4,0,+1
Damian Lillard,31:27,6,15,.400,2,9,.222,9,9,1.000,0,3,3,5,2,0,3,2,23,+15
Jusuf Nurkić,21:00,5,10,.500,0,0,,5,6,.833,1,8,9,0,1,1,2,0,15,+13
Carmelo Anthony,22:38,7,11,.636,4,6,.667,0,0,,0,6,6,0,0,0,0,3,18,+27
Anfernee Simons,21:04,3,8,.375,2,5,.400,0,0,,0,2,2,1,1,1,0,1,8,+15
Rondae Hollis-Jefferson,14:44,1,2,.500,0,0,,0,0,,2,2,4,2,0,1,0,2,2,+1
Enes Kanter,11:26,3,4,.750,0,0,,0,0,,2,6,8,1,0,0,0,1,6,+4
Nassir Little,5:30,1,3,.333,0,2,.000,1,2,.500,0,0,0,0,0,0,1,0,3,-6
CJ Elleby,3:14,0,1,.000,0,0,,2,2,1.000,2,0,2,2,0,0,0,1,2,+1
Harry Giles,3:14,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,+1
Keljin Blevins,2:15,1,1,1.000,1,1,1.000,0,0,,1,0,1,0,0,0,0,0,3,0
