Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Davis,33:06,9,19,.474,1,2,.500,6,7,.857,1,6,7,1,0,3,4,1,25,+3
Kyle Kuzma,31:01,2,4,.500,2,4,.500,0,0,,1,3,4,2,0,0,1,0,6,-3
Kentavious Caldwell-Pope,30:53,2,8,.250,2,6,.333,4,6,.667,0,7,7,2,1,1,2,3,10,-5
Alex Caruso,27:36,4,9,.444,2,5,.400,1,2,.500,1,4,5,3,1,1,3,1,11,+4
Andre Drummond,21:31,2,5,.400,0,0,,0,1,.000,0,0,0,1,2,0,3,5,4,-11
Talen Horton-Tucker,20:32,4,7,.571,0,0,,2,2,1.000,1,0,1,3,0,0,5,3,10,+2
Marc Gasol,16:59,3,4,.750,3,4,.750,1,2,.500,0,7,7,2,0,1,0,4,10,+17
Wesley Matthews,16:59,3,3,1.000,2,2,1.000,0,0,,0,0,0,1,1,0,1,2,8,+7
Ben McLemore,16:59,1,7,.143,1,5,.200,0,0,,0,1,1,0,0,0,0,0,3,+7
Markieff Morris,14:54,0,3,.000,0,2,.000,1,2,.500,1,5,6,3,0,0,0,0,1,+1
Montrezl Harrell,9:30,2,4,.500,0,0,,1,1,1.000,2,3,5,0,0,2,1,1,5,-2
