Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Davis,33:06,.566,.500,.105,.368,3.5,20.7,12.1,7.7,0.0,7.5,15.3,36.7,98,92,2.9
Kyle Kuzma,31:01,.750,.750,1.000,.000,3.7,11.1,7.4,10.7,0.0,0.0,20.0,7.5,129,101,2.3
Kentavious Caldwell-Pope,30:53,.470,.375,.750,.750,0.0,25.9,13.0,10.8,1.7,2.7,15.8,19.1,88,92,-0.8
Alex Caruso,27:36,.557,.556,.556,.222,4.1,16.6,10.4,20.8,1.8,3.0,23.3,21.7,95,93,3.1
Andre Drummond,21:31,.368,.400,.000,.200,0.0,0.0,0.0,8.1,4.7,0.0,35.5,18.3,51,92,-11.2
Talen Horton-Tucker,20:32,.635,.571,.000,.286,5.6,0.0,2.8,31.0,0.0,0.0,38.8,29.2,87,102,-8.1
Marc Gasol,16:59,1.025,1.125,1.000,.500,0.0,47.1,23.6,24.0,0.0,4.9,0.0,13.4,198,90,19.8
Ben McLemore,16:59,.214,.214,.714,.000,0.0,6.7,3.4,0.0,0.0,0.0,0.0,19.2,46,102,-12.4
Wesley Matthews,16:59,1.333,1.333,.667,.000,0.0,0.0,0.0,12.0,3.0,0.0,25.0,11.0,172,96,12.3
Markieff Morris,14:54,.129,.000,.667,.667,7.7,38.4,23.0,30.2,0.0,0.0,0.0,12.1,82,96,0.9
Montrezl Harrell,9:30,.563,.500,.000,.250,24.1,36.1,30.1,0.0,0.0,17.4,18.4,26.7,105,80,5.6
