Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Duncan Robinson,37:39,6,14,.429,4,11,.364,3,3,1.000,1,8,9,3,2,0,1,4,19,-12
Kendrick Nunn,32:00,5,16,.313,2,7,.286,2,2,1.000,0,1,1,3,1,0,2,0,14,-19
Bam Adebayo,30:22,4,10,.400,0,0,,3,6,.500,3,6,9,11,2,0,3,1,11,-22
Trevor Ariza,25:59,7,11,.636,4,7,.571,0,0,,1,3,4,1,1,0,2,4,18,-19
Andre Iguodala,22:18,0,2,.000,0,1,.000,0,0,,0,0,0,2,1,0,0,0,0,-9
Goran Dragić,27:15,5,14,.357,2,6,.333,7,8,.875,0,5,5,3,1,0,3,2,19,-16
KZ Okpala,20:07,1,2,.500,0,1,.000,0,0,,1,1,2,1,0,1,0,2,2,+11
Max Strus,14:42,2,3,.667,2,3,.667,2,2,1.000,0,1,1,1,0,0,1,1,8,+1
Gabe Vincent,12:00,5,7,.714,4,5,.800,0,0,,0,1,1,1,0,0,0,2,14,+7
Dewayne Dedmon,11:57,3,3,1.000,0,0,,0,0,,2,4,6,3,1,0,0,1,6,-4
Precious Achiuwa,5:41,1,2,.500,0,0,,0,0,,0,1,1,1,0,1,0,0,2,+12
