Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,1,240,39,84,.464,18,41,.439,17,21,.810,8,31,39,30,9,2,12,17,113
DAL,0,240,46,87,.529,22,48,.458,13,18,.722,12,32,44,26,6,4,13,17,127
