Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Duncan Robinson,37:39,.620,.571,.786,.214,3.2,23.7,13.8,12.2,2.7,0.0,6.1,19.8,124,129,-1.5
Kendrick Nunn,32:00,.415,.375,.438,.125,0.0,3.5,1.8,14.3,1.6,0.0,10.6,26.9,84,138,-13.6
Bam Adebayo,30:22,.435,.400,.000,.600,11.9,22.1,17.1,53.2,3.3,0.0,19.2,23.5,113,129,2.3
Trevor Ariza,25:59,.818,.818,.636,.000,4.6,12.9,8.9,7.1,1.9,0.0,15.4,22.8,122,134,0.7
Andre Iguodala,22:18,.000,.000,.500,.000,0.0,0.0,0.0,11.0,2.3,0.0,0.0,4.1,64,138,-9.6
Goran Dragić,27:15,.542,.429,.429,.571,0.0,20.5,10.6,17.5,1.9,0.0,14.6,34.3,101,132,-8.6
KZ Okpala,20:07,.500,.500,.500,.000,6.0,5.5,5.7,6.5,0.0,6.1,0.0,4.5,139,138,-7.2
Max Strus,14:42,1.031,1.000,1.000,.667,0.0,7.6,3.9,10.1,0.0,0.0,20.5,15.1,149,141,0.2
Gabe Vincent,12:00,1.000,1.000,.714,.000,0.0,9.3,4.8,21.1,0.0,0.0,0.0,26.6,175,140,18.6
Dewayne Dedmon,11:57,1.000,1.000,.000,.000,20.1,37.4,29.0,44.7,4.2,0.0,0.0,11.5,220,122,17.5
Precious Achiuwa,5:41,.500,.500,.000,.000,0.0,19.6,10.2,27.6,0.0,21.7,0.0,16.1,121,126,4.4
