Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Domantas Sabonis,32:56,9,17,.529,0,3,.000,4,5,.800,0,9,9,6,2,0,1,3,22,-18
Caris LeVert,31:25,7,17,.412,3,10,.300,2,2,1.000,2,3,5,5,2,0,0,2,19,-17
Doug McDermott,29:47,9,14,.643,2,6,.333,0,0,,1,1,2,1,0,0,0,1,20,-32
Justin Holiday,23:43,1,10,.100,1,10,.100,0,0,,1,2,3,1,0,0,2,0,3,-32
Edmond Sumner,15:18,1,5,.200,1,3,.333,0,0,,0,2,2,1,0,0,0,1,3,-19
T.J. McConnell,31:36,5,8,.625,1,3,.333,2,2,1.000,0,2,2,7,1,0,1,0,13,-4
Jeremy Lamb,27:26,8,14,.571,3,7,.429,2,2,1.000,1,5,6,5,1,1,1,3,21,+6
Goga Bitadze,18:49,4,10,.400,1,3,.333,1,1,1.000,3,2,5,0,0,1,0,3,10,-4
Aaron Holiday,16:39,0,7,.000,0,4,.000,0,0,,0,2,2,0,2,0,1,2,0,-8
Cassius Stanley,4:30,1,4,.250,0,1,.000,0,0,,2,1,3,0,0,0,0,1,2,-3
Kelan Martin,4:30,0,0,,0,0,,0,0,,0,0,0,1,0,1,0,0,0,-3
Jalen Lecque,3:21,0,5,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-1
