Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Peja Stojaković,46:33,9,20,.450,5,10,.500,9,10,.900,1,5,6,4,3,0,1,0,32,-8
Mike Bibby,41:18,6,15,.400,3,7,.429,3,4,.750,0,4,4,5,2,0,4,3,18,+2
Vlade Divac,38:52,2,4,.500,0,0,,6,8,.750,3,3,6,1,1,2,3,4,10,-2
Doug Christie,34:25,3,8,.375,0,2,.000,2,2,1.000,0,1,1,6,0,1,0,2,8,-5
Chris Webber,13:27,3,7,.429,0,0,,1,1,1.000,0,2,2,3,0,0,1,0,7,+7
Hedo Türkoğlu,14:17,3,8,.375,1,3,.333,0,0,,1,3,4,0,0,0,0,2,7,-5
Keon Clark,14:14,2,5,.400,0,0,,0,1,.000,1,2,3,0,1,0,3,3,4,-20
Jim Jackson,14:02,0,5,.000,0,0,,0,0,,2,0,2,1,0,0,2,1,0,-25
Scot Pollard,11:29,1,1,1.000,0,0,,1,2,.500,0,1,1,0,1,1,1,3,3,+9
Gerald Wallace,6:15,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,+8
Damon Jones,5:08,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3,-11
