Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bradley Beal,39:06,.440,.345,.241,.310,0.0,13.6,6.7,24.7,0.0,2.0,2.9,36.0,105,124,-3.0
Deni Avdija,36:11,.409,.409,.455,.000,5.6,20.6,13.0,9.5,2.7,0.0,8.3,13.8,98,118,-3.6
Thomas Bryant,32:27,.533,.533,.133,.000,12.6,9.9,11.3,21.0,1.5,2.5,6.3,20.5,122,122,0.9
Raul Neto,32:13,.647,.647,.471,.000,6.3,6.6,6.5,23.2,4.5,0.0,10.5,24.5,126,118,7.7
Isaac Bonga,18:06,1.500,1.500,1.000,.000,5.6,35.4,20.2,6.4,0.0,4.4,0.0,4.6,271,116,8.1
Troy Brown,23:59,.857,.857,.571,.000,8.5,13.3,10.9,5.4,0.0,0.0,22.2,15.6,129,126,-0.9
Dāvis Bertāns,19:22,.470,.375,1.000,.750,0.0,11.0,5.4,5.6,0.0,4.1,15.8,13.5,91,124,-8.4
Ish Smith,15:47,.400,.400,.000,.000,0.0,20.3,9.9,29.7,0.0,0.0,16.7,15.8,95,124,-7.5
Robin Lopez,15:33,.621,.667,.000,.167,13.1,20.6,16.8,0.0,0.0,0.0,23.7,22.5,96,124,-9.6
Jerome Robinson,7:16,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,66.7,17.1,47,130,-23.7
