Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Edwards,37:44,5,17,.294,1,10,.100,3,3,1.000,1,8,9,4,1,0,3,2,14,+1
Karl-Anthony Towns,36:20,7,13,.538,1,4,.250,6,7,.857,2,9,11,2,1,0,4,4,21,+9
Jaden McDaniels,34:27,2,9,.222,1,6,.167,1,2,.500,2,8,10,2,0,2,1,4,6,+4
Ricky Rubio,21:41,1,6,.167,0,2,.000,0,0,,0,5,5,4,3,0,1,0,2,-1
Josh Okogie,20:57,3,7,.429,2,4,.500,0,1,.000,2,1,3,1,0,0,0,3,8,+1
D'Angelo Russell,30:58,10,16,.625,7,12,.583,0,0,,0,2,2,12,0,1,3,1,27,+9
Juan Hernangómez,18:08,4,5,.800,2,3,.667,4,5,.800,0,1,1,0,1,0,1,2,14,-1
Naz Reid,17:47,5,7,.714,2,3,.667,1,3,.333,0,2,2,0,0,1,0,1,13,-4
Jordan McLaughlin,12:12,0,0,,0,0,,0,0,,0,1,1,4,0,0,0,1,0,-7
Jarred Vanderbilt,9:46,0,3,.000,0,0,,0,0,,1,3,4,0,1,0,3,3,0,-6
