Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Edwards,37:44,.382,.324,.588,.176,3.1,18.2,11.8,16.6,1.3,0.0,14.1,25.1,80,107,-7.6
Karl-Anthony Towns,36:20,.653,.577,.308,.538,6.4,21.2,15.0,9.5,1.4,0.0,19.9,24.5,109,105,-0.5
Jaden McDaniels,34:27,.304,.278,.667,.222,6.8,19.9,14.4,8.1,0.0,7.3,9.2,14.0,78,106,-5.7
Ricky Rubio,21:41,.167,.167,.333,.000,0.0,19.8,11.4,25.5,6.9,0.0,14.3,14.3,64,93,-2.2
Josh Okogie,20:57,.538,.571,.571,.143,11.2,4.1,7.1,7.6,0.0,0.0,0.0,15.7,118,117,-1.4
D'Angelo Russell,30:58,.844,.844,.750,.000,0.0,5.5,3.2,86.5,0.0,4.1,15.8,27.2,147,115,22.3
Juan Hernangómez,18:08,.972,1.000,.600,1.000,0.0,4.7,2.7,0.0,2.7,0.0,12.2,20.1,154,110,10.9
Naz Reid,17:47,.781,.857,.429,.429,0.0,9.6,5.6,0.0,0.0,7.1,0.0,20.7,138,112,9.4
Jordan McLaughlin,12:12,,,,,0.0,7.0,4.1,42.5,0.0,0.0,,0.0,243,116,-0.5
Jarred Vanderbilt,9:46,.000,.000,.000,.000,12.0,26.3,20.3,0.0,5.1,0.0,50.0,27.2,13,93,-30.5
