Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,1,240,41,86,.477,12,32,.375,23,28,.821,8,30,38,24,7,5,8,26,117
NOP,0,240,40,91,.440,9,32,.281,25,31,.806,17,35,52,27,3,2,10,17,114
