Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tobias Harris,36:38,7,9,.778,0,0,,4,4,1.000,1,4,5,5,0,0,2,1,18,-1
Joel Embiid,36:24,12,23,.522,2,2,1.000,9,10,.900,3,5,8,2,1,0,2,3,35,-2
Ben Simmons,34:51,6,9,.667,0,0,,6,9,.667,0,6,6,4,2,0,2,3,18,-5
Seth Curry,34:37,3,9,.333,1,5,.200,3,4,.750,0,1,1,4,0,0,3,1,10,0
Danny Green,30:30,4,5,.800,2,3,.667,0,0,,0,4,4,0,2,1,1,1,10,+1
Furkan Korkmaz,15:39,0,5,.000,0,3,.000,2,2,1.000,0,2,2,0,0,0,1,1,2,-13
Matisse Thybulle,14:42,2,3,.667,1,2,.500,0,0,,0,1,1,0,1,0,1,1,5,-15
Mike Scott,11:27,0,0,,0,0,,0,0,,0,2,2,0,1,0,0,2,0,-6
Tyrese Maxey,9:59,2,6,.333,0,1,.000,2,2,1.000,0,0,0,3,0,0,1,0,6,-1
Dwight Howard,9:41,0,2,.000,0,0,,2,2,1.000,4,2,6,0,0,0,0,2,2,-12
Isaiah Joe,1:51,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,+3
Terrance Ferguson,1:51,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
Tony Bradley,1:50,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+3
