Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tobias Harris,36:38,.836,.778,.000,.444,3.6,16.9,9.8,22.7,0.0,0.0,15.7,16.6,151,133,4.8
Joel Embiid,36:24,.639,.565,.087,.435,11.0,21.3,15.7,11.9,1.4,0.0,6.8,38.6,129,129,5.2
Ben Simmons,34:51,.694,.667,.000,1.000,0.0,26.7,12.3,18.5,3.0,0.0,13.4,20.5,129,126,2.3
Seth Curry,34:37,.465,.389,.556,.444,0.0,4.5,2.1,16.4,0.0,0.0,21.8,19.0,88,133,-9.5
Danny Green,30:30,1.000,1.000,.600,.000,0.0,20.3,9.4,0.0,3.4,2.9,16.7,9.4,150,122,6.5
Furkan Korkmaz,15:39,.170,.000,.600,.400,0.0,19.8,9.2,0.0,0.0,0.0,14.5,21.0,34,132,-22.3
Matisse Thybulle,14:42,.833,.833,.667,.000,0.0,10.5,4.9,0.0,3.5,0.0,25.0,13.0,111,125,1.2
Mike Scott,11:27,,,,,0.0,27.0,12.5,0.0,4.5,0.0,,0.0,0,122,-1.3
Tyrese Maxey,9:59,.436,.333,.167,.333,0.0,0.0,0.0,50.8,0.0,0.0,12.7,37.7,98,134,-7.2
Dwight Howard,9:41,.347,.000,.000,1.000,55.1,32.0,44.4,0.0,0.0,0.0,0.0,14.2,139,131,-9.5
Terrance Ferguson,1:51,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,134,-5.4
Isaiah Joe,1:51,1.500,1.500,1.000,.000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,25.8,282,134,71.3
Tony Bradley,1:50,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,200,134,15.6
