Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Rudy Gobert,33:16,9,11,.818,0,0,,3,3,1.000,3,7,10,2,0,9,0,4,21,+19
Bojan Bogdanović,30:18,3,14,.214,0,5,.000,2,2,1.000,1,2,3,2,0,0,2,2,8,+1
Donovan Mitchell,29:49,11,19,.579,5,8,.625,3,3,1.000,0,6,6,6,1,0,3,2,30,+2
Mike Conley,29:22,5,12,.417,3,5,.600,2,2,1.000,0,3,3,4,1,0,2,2,15,+18
Royce O'Neale,27:54,1,3,.333,1,3,.333,0,0,,0,3,3,0,0,0,0,3,3,+3
Joe Ingles,25:21,6,8,.750,5,6,.833,0,0,,0,7,7,1,2,0,0,0,17,+18
Jordan Clarkson,23:01,6,16,.375,1,8,.125,3,3,1.000,1,4,5,2,1,0,1,0,16,+25
Georges Niang,14:31,0,2,.000,0,1,.000,0,0,,0,1,1,3,1,0,1,2,0,+20
Derrick Favors,13:06,1,3,.333,0,0,,0,2,.000,5,2,7,2,1,1,0,0,2,+2
Miye Oni,3:40,2,2,1.000,2,2,1.000,0,0,,0,0,0,0,0,0,0,1,6,+3
Trent Forrest,3:40,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,2,+3
Ersan İlyasova,2:46,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,+3
Juwan Morgan,1:38,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,+4
Jarrell Brantley,1:38,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,0,0,+4
