Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,1,240,43,82,.524,14,38,.368,29,34,.853,7,39,46,22,4,5,17,22,129
MIL,0,240,42,92,.457,12,33,.364,19,27,.704,6,27,33,19,8,6,10,28,115
