Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Trae Young,32:55,.740,.538,.462,1.154,0.0,8.1,4.7,28.0,0.0,0.0,13.3,30.2,143,129,1.2
De'Andre Hunter,32:01,.463,.500,.636,.182,0.0,16.7,9.7,13.2,0.0,0.0,14.4,19.1,87,125,-10.6
Cam Reddish,26:10,.506,.500,.500,.200,4.7,20.4,13.8,16.8,5.6,0.0,8.4,20.0,109,110,0.6
John Collins,26:09,.778,.643,.143,.857,9.4,10.2,9.9,11.2,0.0,3.2,17.2,19.6,142,126,-2.3
Clint Capela,19:54,.595,.600,.000,.400,12.4,31.3,23.3,7.4,0.0,8.5,0.0,13.0,141,114,0.8
Bogdan Bogdanović,30:27,.850,.850,.700,.000,0.0,14.6,8.5,25.8,0.0,2.8,16.7,17.3,139,125,6.3
Kevin Huerter,26:46,.461,.313,.625,.500,9.2,3.3,5.8,9.8,1.8,0.0,9.3,17.7,110,127,-9.3
Solomon Hill,19:55,.750,.750,1.000,.000,0.0,8.9,5.2,0.0,2.5,4.2,11.1,19.9,112,121,1.9
Rajon Rondo,15:05,.750,.750,.375,.000,0.0,0.0,0.0,100.0,0.0,5.6,0.0,23.3,178,130,20.2
Bruno Fernando,10:38,1.025,1.000,.000,.500,11.6,33.4,24.3,0.0,0.0,7.9,29.1,14.2,140,113,3.3
