Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Trae Young,32:55,6,13,.462,2,6,.333,15,15,1.000,0,3,3,6,0,0,3,2,29,0
De'Andre Hunter,32:01,4,11,.364,3,7,.429,0,2,.000,0,6,6,3,0,0,2,4,11,-1
Cam Reddish,26:10,4,10,.400,2,5,.400,1,2,.500,1,6,7,3,3,0,1,2,11,-3
John Collins,26:09,4,7,.571,1,1,1.000,6,6,1.000,2,3,5,2,0,1,2,5,15,0
Clint Capela,19:54,3,5,.600,0,0,,1,2,.500,2,7,9,1,0,2,0,1,7,-10
Bogdan Bogdanović,30:27,6,10,.600,5,7,.714,0,0,,0,5,5,5,0,1,2,2,17,+9
Kevin Huerter,26:46,2,8,.250,1,5,.200,4,4,1.000,2,1,3,2,1,0,1,3,9,+5
Solomon Hill,19:55,4,8,.500,4,8,.500,0,0,,0,2,2,0,1,1,1,3,12,+14
Rajon Rondo,15:05,5,8,.625,2,3,.667,0,0,,0,0,0,8,0,1,0,0,12,+8
Bruno Fernando,10:38,2,2,1.000,0,0,,1,1,1.000,1,4,5,0,0,1,1,0,5,+18
