Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tobias Harris,25:26,5,10,.500,1,2,.500,0,0,,0,4,4,4,4,0,2,1,11,+22
Seth Curry,23:54,3,6,.500,3,5,.600,0,0,,0,1,1,1,2,0,0,0,9,+13
Joel Embiid,22:59,6,10,.600,2,5,.400,7,9,.778,0,5,5,1,3,0,2,3,21,+18
Ben Simmons,22:37,6,8,.750,0,0,,0,0,,0,3,3,4,3,2,2,0,12,+20
Furkan Korkmaz,20:31,4,9,.444,2,5,.400,0,0,,0,0,0,3,1,0,0,2,10,+13
Matisse Thybulle,18:08,2,3,.667,2,3,.667,0,0,,0,2,2,1,3,1,4,2,6,+14
Anthony Tolliver,16:38,1,3,.333,1,2,.500,3,3,1.000,0,2,2,0,0,1,1,1,6,+15
Dwight Howard,14:38,3,5,.600,0,1,.000,3,6,.500,4,7,11,2,1,0,1,3,9,+13
Shake Milton,14:36,3,7,.429,1,1,1.000,0,0,,0,1,1,2,0,1,1,1,7,+12
George Hill,14:01,1,2,.500,0,0,,0,0,,1,0,1,3,2,0,2,1,2,+18
Tyrese Maxey,12:00,5,5,1.000,1,1,1.000,0,0,,0,1,1,4,0,0,1,2,11,+4
Paul Reed,10:23,5,7,.714,0,0,,0,0,,5,4,9,1,1,2,1,0,10,0
Isaiah Joe,10:05,1,6,.167,1,4,.250,0,0,,0,0,0,0,0,0,1,0,3,0
Rayjon Tucker,8:08,1,3,.333,0,2,.000,0,0,,0,1,1,1,1,0,1,1,2,-1
Mason Jones,5:56,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,1,2,2,-6
