Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
James Harden,40:53,10,15,.667,4,8,.500,5,7,.714,0,10,10,14,3,1,8,0,29,+17
Kyrie Irving,34:06,9,21,.429,4,9,.444,2,3,.667,2,3,5,6,0,0,2,4,24,+14
DeAndre Jordan,28:48,5,7,.714,0,0,,0,0,,0,10,10,3,0,0,2,1,10,+15
Bruce Brown,28:12,6,11,.545,1,2,.500,4,6,.667,4,4,8,7,0,0,0,5,17,+12
Joe Harris,24:05,7,9,.778,4,5,.800,1,1,1.000,0,2,2,0,1,0,0,2,19,+16
Landry Shamet,29:28,4,9,.444,3,7,.429,0,0,,0,3,3,1,1,0,1,4,11,+13
Tyler Johnson,18:39,1,3,.333,1,2,.500,3,3,1.000,1,3,4,0,0,0,1,3,6,+7
Nicolas Claxton,16:25,7,8,.875,0,0,,2,4,.500,3,5,8,1,0,0,0,3,16,+4
Andre Roberson,14:40,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,2,0,-4
Tyler Cook,2:22,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Chris Chiozza,2:22,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,0,0,-2
