Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIL,240,.650,.636,.424,.182,20.0,86.0,54.7,62.3,10.4,11.4,7.0,100.0,131.4,105.9
MIN,240,.549,.526,.551,.092,14.0,80.0,45.3,83.3,3.8,8.8,12.1,100.0,105.9,131.4
