Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,0,240,37,89,.416,11,38,.289,11,16,.688,6,27,33,28,13,2,16,19,96
LAC,1,240,48,87,.552,19,39,.487,14,20,.700,9,43,52,27,4,3,16,19,129
