Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Justin Holiday,34:37,6,13,.462,3,9,.333,0,0,,1,2,3,1,3,0,2,0,15,-16
Domantas Sabonis,34:17,7,14,.500,0,3,.000,5,8,.625,3,11,14,6,2,0,1,4,19,-24
Malcolm Brogdon,33:36,7,21,.333,2,9,.222,0,0,,0,2,2,8,1,0,2,2,16,-20
Doug McDermott,32:25,9,12,.750,5,7,.714,0,0,,0,1,1,2,0,0,3,0,23,-20
Edmond Sumner,21:15,3,7,.429,1,3,.333,2,3,.667,1,2,3,2,3,0,2,4,9,-4
T.J. McConnell,25:39,1,3,.333,0,0,,0,0,,0,3,3,6,2,0,2,1,2,-18
Aaron Holiday,19:14,1,5,.200,0,3,.000,0,0,,0,1,1,2,0,0,1,2,2,-25
Goga Bitadze,15:35,2,5,.400,0,1,.000,1,2,.500,1,1,2,0,2,1,1,2,5,-13
Cassius Stanley,7:56,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,1,0,4,0,-4
Kelan Martin,5:14,0,2,.000,0,1,.000,0,0,,0,2,2,0,0,0,2,0,0,-7
Brian Bowen,5:06,1,2,.500,0,0,,1,1,1.000,0,1,1,0,0,0,0,0,3,-7
Jalen Lecque,5:06,0,2,.000,0,1,.000,2,2,1.000,0,1,1,1,0,0,0,0,2,-7
