Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,1,240,40,93,.430,17,38,.447,21,23,.913,15,32,47,15,5,2,8,21,118
PHI,0,240,42,86,.488,6,27,.222,24,29,.828,11,35,46,20,6,5,9,20,114
