Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Chuma Okeke,32:48,3,10,.300,0,5,.000,0,0,,0,5,5,2,3,0,0,2,6,-11
Cole Anthony,30:59,6,15,.400,1,6,.167,4,5,.800,0,5,5,8,2,0,2,1,17,-2
Dwayne Bacon,29:43,3,9,.333,1,2,.500,3,4,.750,0,3,3,0,1,0,1,1,10,-11
Gary Harris,27:00,4,8,.500,1,3,.333,5,7,.714,0,0,0,0,0,0,1,2,14,-1
Wendell Carter,25:50,6,8,.750,1,2,.500,4,6,.667,2,7,9,0,3,0,1,3,17,+1
R.J. Hampton,21:00,3,8,.375,1,3,.333,1,2,.500,1,4,5,1,0,0,2,3,8,-15
Mohamed Bamba,19:24,1,5,.200,0,4,.000,0,0,,1,7,8,1,0,1,1,2,2,-20
Devin Cannady,18:17,1,7,.143,1,5,.200,0,0,,0,0,0,0,0,0,1,3,3,-5
Chasson Randle,17:01,4,9,.444,1,4,.250,1,1,1.000,0,1,1,1,1,0,1,2,10,-14
Robert Franks,15:12,2,6,.333,1,3,.333,2,2,1.000,1,2,3,0,1,1,0,0,7,-5
Donta Hall,2:46,1,1,1.000,0,0,,0,2,.000,1,0,1,0,0,1,0,0,2,+3
