Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Doug Christie,42:20,6,9,.667,3,4,.750,3,3,1.000,2,6,8,9,3,0,5,1,18,+21
Keon Clark,40:49,8,10,.800,0,0,,2,2,1.000,1,8,9,3,2,0,3,4,18,+16
Peja Stojaković,34:19,5,16,.313,2,7,.286,0,0,,1,8,9,4,2,0,0,3,12,+18
Mike Bibby,27:36,5,8,.625,0,0,,2,2,1.000,1,3,4,2,1,0,0,1,12,+17
Vlade Divac,22:11,6,8,.750,0,1,.000,4,6,.667,1,4,5,2,2,1,3,2,16,+19
Bobby Jackson,22:59,2,8,.250,0,2,.000,2,2,1.000,0,3,3,3,1,0,2,1,6,+5
Hedo Türkoğlu,20:24,4,9,.444,2,3,.667,0,0,,2,5,7,2,0,0,1,1,10,+5
Jim Jackson,20:07,3,8,.375,1,2,.500,2,2,1.000,0,4,4,3,0,1,1,5,9,+6
Lawrence Funderburke,3:05,2,3,.667,0,0,,0,0,,0,0,0,1,0,0,0,0,4,+1
Damon Jones,3:05,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+1
Gerald Wallace,3:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+1
