Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kevin Durant,37:28,.592,.524,.333,.286,2.7,19.9,11.0,23.1,1.3,4.7,17.5,33.0,103,115,6.5
Kyrie Irving,33:07,.395,.333,.524,.190,9.1,25.8,17.1,22.0,3.0,0.0,4.2,31.0,93,113,2.3
Joe Harris,28:13,.600,.600,.500,.000,3.5,22.7,12.8,19.3,1.7,3.2,0.0,15.3,131,114,5.6
Timothé Luwawu-Cabarrot,20:39,.143,.143,.714,.000,0.0,5.2,2.5,7.1,0.0,0.0,22.2,18.8,29,126,-19.3
DeAndre Jordan,18:18,.862,1.000,.000,3.000,10.9,17.5,14.1,8.8,0.0,4.9,30.1,15.7,127,118,0.6
Caris LeVert,26:33,.400,.400,.300,.000,0.0,8.0,3.9,19.5,1.9,0.0,16.7,19.5,76,120,-8.3
Jarrett Allen,22:03,.727,.667,.000,.333,9.1,9.7,9.4,0.0,0.0,4.0,0.0,6.7,161,121,-3.7
Landry Shamet,16:47,.000,.000,1.000,.000,0.0,6.4,3.1,8.2,2.9,0.0,50.0,10.3,13,118,-13.1
Taurean Prince,13:43,.868,.750,.500,1.000,0.0,23.3,11.3,0.0,0.0,6.5,25.8,12.2,124,115,-0.2
Jeff Green,8:12,.902,1.000,.000,.667,0.0,0.0,0.0,33.6,0.0,0.0,0.0,20.4,180,127,11.2
Chris Chiozza,3:00,.266,.000,1.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,61,127,-23.5
Bruce Brown,3:00,1.000,1.000,.000,.000,33.3,0.0,17.2,0.0,0.0,0.0,0.0,14.4,207,127,16.2
Reggie Perry,3:00,.000,.000,.500,.000,0.0,35.6,17.2,45.7,0.0,0.0,0.0,28.8,27,117,-15.2
Rodions Kurucs,3:00,.000,.000,1.000,.000,0.0,35.6,17.2,0.0,0.0,0.0,0.0,14.4,0,117,-17.7
Tyler Johnson,2:57,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,127,-9.2
