Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kevin Durant,37:28,10,21,.476,2,7,.286,6,6,1.000,1,7,8,4,1,2,5,0,28,-1
Kyrie Irving,33:07,6,21,.286,2,11,.182,4,4,1.000,3,8,11,4,2,0,1,0,18,-3
Joe Harris,28:13,5,10,.500,2,5,.400,0,0,,1,6,7,3,1,1,0,4,12,+4
Timothé Luwawu-Cabarrot,20:39,1,7,.143,0,5,.000,0,0,,0,1,1,1,0,0,2,0,2,-7
DeAndre Jordan,18:18,2,2,1.000,0,0,,4,6,.667,2,3,5,1,0,1,2,2,8,-9
Caris LeVert,26:33,4,10,.400,0,3,.000,0,0,,0,2,2,3,1,0,2,2,8,-15
Jarrett Allen,22:03,2,3,.667,0,0,,1,1,1.000,2,2,4,0,0,1,0,2,5,-7
Landry Shamet,16:47,0,2,.000,0,2,.000,0,0,,0,1,1,1,1,0,2,1,0,-18
Taurean Prince,13:43,1,2,.500,1,1,1.000,2,2,1.000,0,3,3,0,0,1,1,2,5,-10
Jeff Green,8:12,3,3,1.000,0,0,,1,2,.500,0,0,0,1,0,0,0,2,7,-6
Bruce Brown,3:00,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2,-4
Chris Chiozza,3:00,0,1,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,0,1,1,-4
Reggie Perry,3:00,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,-4
Rodions Kurucs,3:00,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-4
Tyler Johnson,2:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
