Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Clint Capela,35:16,.814,.800,.000,.800,0.0,26.2,15.5,7.1,1.4,5.0,12.9,10.3,146,110,1.6
Trae Young,35:06,.538,.406,.375,.500,7.6,10.5,9.3,42.0,0.0,0.0,23.5,33.9,110,121,-5.9
Bogdan Bogdanović,32:07,.735,.735,.824,.000,0.0,8.6,5.1,14.7,3.0,0.0,0.0,24.7,138,114,10.2
Tony Snell,25:14,1.000,1.000,.667,.000,0.0,11.0,6.5,0.0,0.0,0.0,0.0,5.5,172,121,-3.7
John Collins,18:41,.845,.875,.500,.250,14.3,29.6,23.4,9.0,0.0,0.0,18.4,27.2,130,116,2.8
Danilo Gallinari,31:43,.835,.833,.667,.267,0.0,23.3,13.8,10.0,3.1,2.8,0.0,24.6,155,108,16.7
Kevin Huerter,20:13,.250,.250,.375,.000,0.0,18.3,10.8,30.2,2.4,0.0,0.0,18.5,89,114,-7.8
Solomon Hill,18:02,1.167,1.167,.333,.000,0.0,15.4,9.1,14.8,0.0,0.0,0.0,7.8,237,120,8.5
Lou Williams,14:58,.250,.250,.125,.000,8.9,6.2,7.3,42.7,0.0,0.0,20.0,31.2,79,122,-15.9
Onyeka Okongwu,8:40,1.000,1.000,.000,.000,0.0,21.3,12.6,14.4,0.0,0.0,0.0,5.4,215,119,4.9
