Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Clint Capela,35:16,4,5,.800,0,0,,3,4,.750,0,10,10,2,1,2,1,4,11,+1
Trae Young,35:06,6,16,.375,1,6,.167,8,8,1.000,2,4,6,11,0,0,6,0,21,+1
Bogdan Bogdanović,32:07,9,17,.529,7,14,.500,0,0,,0,3,3,3,2,0,0,2,25,-4
Tony Snell,25:14,2,3,.667,2,2,1.000,0,0,,0,3,3,0,0,0,0,4,6,-1
John Collins,18:41,6,8,.750,2,4,.500,1,2,.500,2,6,8,1,0,0,2,4,15,+8
Danilo Gallinari,31:43,9,15,.600,7,10,.700,3,4,.750,0,8,8,2,2,1,0,2,28,+5
Kevin Huerter,20:13,2,8,.250,0,3,.000,0,0,,0,4,4,5,1,0,0,2,4,+8
Solomon Hill,18:02,3,3,1.000,1,1,1.000,0,0,,0,3,3,2,0,0,0,0,7,+10
Lou Williams,14:58,2,8,.250,0,1,.000,0,0,,1,1,2,5,0,0,2,0,4,+10
Onyeka Okongwu,8:40,1,1,1.000,0,0,,0,0,,0,2,2,1,0,0,0,0,2,+7
