Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAC,240,.631,.598,.413,.272,25.5,88.5,47.9,62.2,12.9,11.4,8.8,100.0,129.2,126.2
CHI,240,.752,.727,.429,.221,11.5,74.5,52.1,63.8,6.0,3.7,20.7,100.0,126.2,129.2
