Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Paul George,39:56,8,19,.421,5,8,.625,7,9,.778,2,5,7,9,2,0,2,1,28,+12
Kawhi Leonard,38:13,14,22,.636,7,9,.778,0,0,,0,2,2,4,3,0,2,0,35,-3
Nicolas Batum,27:32,2,3,.667,2,3,.667,2,3,.667,0,2,2,3,4,1,0,2,8,-4
Serge Ibaka,26:27,5,10,.500,0,2,.000,0,0,,3,2,5,1,0,0,2,2,10,-2
Patrick Beverley,25:19,3,9,.333,1,6,.167,0,0,,0,3,3,5,0,3,1,4,7,-12
Marcus Morris,25:04,3,8,.375,3,5,.600,2,2,1.000,2,5,7,0,0,0,1,3,11,+1
Lou Williams,23:30,6,10,.600,1,2,.500,8,9,.889,0,1,1,4,3,0,1,1,21,+16
Luke Kennard,18:13,2,5,.400,1,3,.333,0,0,,0,1,1,1,0,0,1,4,5,+3
Ivica Zubac,15:33,2,6,.333,0,0,,1,2,.500,5,2,7,1,1,1,0,2,5,+6
Terance Mann,0:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
