Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,0,240,40,82,.488,18,45,.400,16,24,.667,8,38,46,22,6,6,15,17,114
CHO,1,240,44,92,.478,21,44,.477,17,20,.850,7,34,41,32,8,5,9,20,126
