Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bam Adebayo,30:20,7,16,.438,0,0,,7,8,.875,1,5,6,2,2,2,6,1,21,-13
Kendrick Nunn,28:37,7,11,.636,2,6,.333,0,0,,0,4,4,0,1,1,0,0,16,-6
Jimmy Butler,27:34,5,8,.625,0,0,,3,3,1.000,1,2,3,9,3,0,1,1,13,-11
Trevor Ariza,24:49,4,7,.571,3,3,1.000,2,2,1.000,0,1,1,2,1,0,1,1,13,-7
Duncan Robinson,24:10,3,6,.500,3,6,.500,0,0,,0,1,1,3,0,1,0,4,9,-5
Tyler Herro,26:39,2,10,.200,1,5,.200,0,0,,1,3,4,6,0,0,0,0,5,-14
Gabe Vincent,19:35,3,5,.600,2,4,.500,0,0,,0,1,1,0,0,0,0,2,8,-9
Max Strus,17:23,3,5,.600,2,4,.500,0,1,.000,0,1,1,2,0,1,0,0,8,-6
Andre Iguodala,16:56,2,4,.500,0,2,.000,0,0,,0,1,1,2,0,1,0,2,4,-11
Precious Achiuwa,11:25,2,3,.667,0,0,,2,2,1.000,0,2,2,1,0,0,0,0,6,-5
Dewayne Dedmon,6:14,1,4,.250,0,2,.000,1,2,.500,1,4,5,1,0,2,0,1,3,+1
KZ Okpala,6:14,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0,+1
