Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
DaQuan Jeffries,39:35,5,13,.385,2,5,.400,6,7,.857,2,4,6,2,1,1,0,5,18,0
De'Aaron Fox,34:22,5,17,.294,2,5,.400,1,2,.500,0,1,1,10,2,0,4,3,13,-16
Buddy Hield,30:50,3,13,.231,2,10,.200,5,6,.833,0,3,3,3,0,0,0,1,13,-10
Marvin Bagley,28:56,5,12,.417,1,3,.333,1,1,1.000,2,4,6,2,0,1,2,3,12,-1
Richaun Holmes,21:23,5,7,.714,0,0,,1,2,.500,4,7,11,2,0,0,1,4,11,-14
Tyrese Haliburton,34:43,10,16,.625,3,6,.500,0,0,,2,3,5,8,2,1,1,2,23,-2
Jabari Parker,16:11,3,5,.600,0,0,,0,0,,0,3,3,1,0,0,2,3,6,-15
Cory Joseph,15:13,0,1,.000,0,0,,1,2,.500,0,1,1,1,1,0,1,2,1,-15
Kyle Guy,8:50,4,5,.800,1,2,.500,0,0,,0,1,1,0,0,0,0,2,9,+11
Hassan Whiteside,8:18,3,9,.333,0,0,,0,0,,4,2,6,0,0,0,1,1,6,-6
Justin James,1:39,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,+3
