Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kyle Lowry,30:55,7,16,.438,3,7,.429,2,2,1.000,3,4,7,8,0,1,1,2,19,-23
Norman Powell,27:36,4,14,.286,3,8,.375,2,2,1.000,1,2,3,2,3,0,3,3,13,-23
DeAndre' Bembry,25:17,5,9,.556,0,2,.000,1,2,.500,1,5,6,2,2,2,4,1,11,-12
Stanley Johnson,14:12,1,5,.200,1,4,.250,0,0,,0,2,2,1,0,0,1,2,3,-26
Aron Baynes,12:25,1,3,.333,1,2,.500,0,0,,1,1,2,0,1,0,1,0,3,-23
Chris Boucher,32:03,4,10,.400,0,2,.000,8,9,.889,1,5,6,2,0,3,1,1,16,-4
Paul Watson,27:27,5,10,.500,2,6,.333,0,0,,0,1,1,2,2,0,1,3,12,+7
Matt Thomas,20:10,2,7,.286,1,4,.250,1,1,1.000,2,3,5,0,0,0,1,0,6,+24
Henry Ellenson,18:10,4,9,.444,1,5,.200,0,0,,3,6,9,3,0,0,0,3,9,+17
Yuta Watanabe,13:29,0,4,.000,0,1,.000,1,2,.500,1,3,4,2,1,0,0,0,1,+8
Terence Davis,13:11,3,7,.429,2,4,.500,0,0,,0,1,1,2,0,0,3,1,8,-10
Jalen Harris,5:04,1,2,.500,1,1,1.000,0,0,,0,1,1,1,1,0,0,0,3,+15
