Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Lowry,30:55,.563,.531,.438,.125,8.3,14.8,11.1,47.5,0.0,4.9,5.6,23.1,129,112,7.5
Norman Powell,27:36,.437,.393,.571,.143,3.1,8.3,5.3,11.6,4.9,0.0,16.8,25.9,81,103,-4.6
DeAndre' Bembry,25:17,.557,.556,.222,.222,3.4,22.6,11.6,13.8,3.6,11.9,28.8,22.0,82,98,-0.8
Stanley Johnson,14:12,.300,.300,.800,.000,0.0,16.1,6.9,10.1,0.0,0.0,16.7,16.9,60,114,-14.1
Aron Baynes,12:25,.500,.500,.667,.000,6.9,9.2,7.9,0.0,3.7,0.0,25.0,12.9,81,106,-5.0
Chris Boucher,32:03,.573,.400,.200,.900,2.7,17.8,9.2,9.7,0.0,14.0,6.7,18.7,121,107,0.3
Paul Watson,27:27,.600,.600,.600,.000,0.0,4.2,1.8,12.4,3.3,0.0,9.1,16.0,110,108,-0.3
Matt Thomas,20:10,.403,.357,.571,.143,8.5,17.0,12.1,0.0,0.0,0.0,11.8,16.8,84,114,-9.0
Henry Ellenson,18:10,.500,.500,.556,.000,14.2,37.7,24.3,30.0,0.0,0.0,0.0,19.8,125,109,1.2
Yuta Watanabe,13:29,.102,.000,.250,.500,6.4,25.4,14.5,19.2,3.4,0.0,0.0,14.5,58,104,-6.0
Terence Davis,13:11,.571,.571,.571,.000,0.0,8.7,3.7,27.9,0.0,0.0,30.0,30.4,80,115,-6.8
Jalen Harris,5:04,.750,.750,.500,.000,0.0,22.6,9.7,34.4,9.0,0.0,0.0,15.8,159,91,21.9
