Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Patrick Williams,34:12,6,8,.750,2,4,.500,0,0,,1,6,7,1,1,1,1,2,14,+28
Zach LaVine,31:48,7,14,.500,4,6,.667,3,3,1.000,0,5,5,6,0,0,2,3,21,+36
Coby White,30:48,10,16,.625,4,7,.571,0,0,,1,9,10,2,0,1,0,4,24,+2
Wendell Carter,28:49,8,14,.571,0,0,,2,2,1.000,4,9,13,1,2,3,3,4,18,+5
Garrett Temple,28:35,3,7,.429,2,4,.500,1,2,.500,1,3,4,4,0,0,0,0,9,+39
Tomáš Satoranský,29:23,4,9,.444,2,4,.500,0,0,,0,0,0,4,1,0,2,0,10,-2
Thaddeus Young,20:07,8,9,.889,0,0,,1,3,.333,1,7,8,5,0,0,2,1,17,+15
Denzel Valentine,18:42,2,9,.222,1,7,.143,0,0,,0,6,6,1,1,0,0,2,5,-16
Ryan Arcidiacono,15:03,1,5,.200,0,4,.000,0,0,,0,2,2,0,0,0,1,1,2,-4
Daniel Gafford,2:33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
