Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kawhi Leonard,37:50,10,24,.417,0,4,.000,9,10,.900,2,3,5,4,0,1,2,5,29,-9
Nicolas Batum,30:54,0,2,.000,0,2,.000,0,0,,0,3,3,0,1,1,0,1,0,-5
Paul George,26:41,6,14,.429,1,4,.250,2,2,1.000,1,5,6,5,1,1,2,4,15,+6
Patrick Beverley,24:45,5,7,.714,3,5,.600,4,4,1.000,1,1,2,2,0,1,1,1,17,+3
Serge Ibaka,22:26,4,11,.364,1,5,.200,0,0,,1,8,9,4,0,0,0,1,9,-7
Marcus Morris,26:31,7,11,.636,3,5,.600,0,0,,1,6,7,1,0,0,0,3,17,+10
Lou Williams,25:33,8,14,.571,1,4,.250,2,2,1.000,0,2,2,2,2,0,1,0,19,+7
Ivica Zubac,17:00,0,2,.000,0,0,,3,4,.750,4,4,8,2,1,0,2,2,3,+12
Reggie Jackson,14:47,2,3,.667,1,1,1.000,0,0,,0,1,1,2,0,0,2,0,5,+1
Terance Mann,13:31,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,1,3,2,+2
Amir Coffey,0:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
