Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAC,240,.588,.539,.337,.247,25.6,85.0,54.2,51.2,5.2,7.7,10.0,100.0,120.0,115.8
UTA,240,.588,.547,.395,.244,15.0,74.4,45.8,31.7,7.2,10.2,9.5,100.0,115.8,120.0
