Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Andrew Wiggins,33:37,.673,.639,.278,.167,3.6,35.7,18.8,18.6,0.0,0.0,13.4,30.3,123,146,0.9
Kelly Oubre,32:36,.559,.559,.353,.000,7.4,8.2,7.7,8.9,0.0,0.0,0.0,23.8,122,148,-6.0
Jordan Poole,29:39,.559,.462,.462,.385,4.0,9.0,6.4,21.9,0.0,0.0,6.2,24.9,125,148,-4.8
James Wiseman,29:26,.375,.375,.125,.000,4.1,31.7,17.2,0.0,0.0,0.0,38.5,20.1,50,146,-22.3
Juan Toscano-Anderson,26:26,1.250,1.250,.500,.000,0.0,30.3,14.3,21.3,3.7,0.0,14.3,12.1,206,137,14.4
Nico Mannion,29:26,.690,.625,.667,.333,0.0,4.5,2.1,13.3,0.0,0.0,6.8,22.9,135,148,-1.5
Damion Lee,19:01,.833,.833,.333,.000,0.0,0.0,0.0,0.0,2.6,0.0,0.0,7.2,159,143,-5.3
Kevon Looney,18:34,.600,.600,.000,.000,12.9,7.2,10.2,13.9,0.0,0.0,16.7,14.7,126,148,-4.8
Kent Bazemore,16:17,.500,.500,.333,.000,0.0,24.6,11.6,32.6,3.0,0.0,0.0,16.8,128,140,2.1
Mychal Mulder,2:29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,149,-10.1
Alen Smailagić,2:29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,149,-8.9
