Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jerami Grant,31:20,10,20,.500,2,6,.333,7,9,.778,1,5,6,2,1,2,4,2,29,+4
Saddiq Bey,30:51,6,12,.500,4,10,.400,0,0,,0,3,3,3,0,1,1,2,16,-11
Mason Plumlee,29:24,5,8,.625,0,0,,2,4,.500,3,7,10,4,1,1,2,1,12,0
Delon Wright,27:33,3,7,.429,0,2,.000,0,0,,0,4,4,3,5,2,2,1,6,-9
Frank Jackson,13:27,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,3,0,-13
Josh Jackson,26:34,5,11,.455,1,2,.500,1,2,.500,0,3,3,5,1,0,0,3,12,+11
Wayne Ellington,22:42,6,7,.857,4,5,.800,0,0,,0,3,3,3,0,0,1,1,16,+6
Isaiah Stewart,18:36,5,7,.714,0,1,.000,1,2,.500,1,6,7,0,0,1,0,0,11,-5
Dennis Smith,15:28,2,4,.500,0,0,,0,0,,0,3,3,5,0,2,3,2,4,+12
Sekou Doumbouya,8:23,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-7
Tyler Cook,8:17,2,3,.667,0,0,,1,2,.500,0,2,2,0,0,0,0,1,5,-2
Saben Lee,7:25,0,1,.000,0,0,,0,0,,0,0,0,4,0,0,0,2,0,-11
