Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAC,240,.518,.489,.389,.411,16.0,74.3,40.0,53.8,13.3,5.2,8.6,100.0,104.7,111.4
NOP,240,.621,.584,.247,.506,25.7,84.0,60.0,57.1,7.6,9.1,18.2,100.0,111.4,104.7
