Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Harrison Barnes,42:43,5,14,.357,3,6,.500,3,3,1.000,2,9,11,1,3,1,1,2,16,-12
De'Aaron Fox,38:49,15,30,.500,5,13,.385,8,15,.533,0,6,6,6,1,0,4,3,43,-7
Maurice Harkless,34:29,5,11,.455,0,5,.000,5,7,.714,0,3,3,5,2,0,0,4,15,+2
Tyrese Haliburton,30:40,5,10,.500,1,5,.200,1,2,.500,0,1,1,6,1,0,0,6,12,+6
Richaun Holmes,16:25,0,2,.000,0,0,,0,0,,0,4,4,1,0,0,0,2,0,-8
Delon Wright,22:44,5,11,.455,1,2,.500,1,2,.500,1,0,1,0,4,0,2,2,12,-9
Damian Jones,18:36,1,1,1.000,0,0,,0,0,,1,1,2,2,1,1,1,2,2,+10
Terence Davis,17:59,2,8,.250,0,3,.000,1,2,.500,2,1,3,0,1,0,2,1,5,-8
Chimezie Metu,9:33,0,1,.000,0,0,,3,6,.500,2,1,3,0,1,1,0,3,3,-1
Kyle Guy,4:43,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,-1
Hassan Whiteside,3:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-7
