Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kendrick Nunn,36:17,.786,.786,.429,.000,3.3,3.7,3.5,15.1,3.0,0.0,12.5,20.8,140,122,3.8
Bam Adebayo,33:00,.468,.462,.000,.154,7.3,32.3,19.1,22.8,6.5,0.0,0.0,19.9,127,106,3.6
Jimmy Butler,29:30,.555,.400,.200,.800,4.1,13.6,8.6,16.1,3.6,0.0,6.9,23.3,128,118,-1.7
Trevor Ariza,23:41,.827,.800,.500,.200,5.1,5.6,5.3,12.4,2.3,6.0,15.5,25.7,139,120,7.1
Duncan Robinson,21:14,1.000,1.000,.900,.000,0.0,0.0,0.0,7.3,0.0,0.0,0.0,22.2,184,130,14.5
Goran Dragić,29:24,.450,.450,.300,.000,4.1,18.1,10.7,28.2,0.0,0.0,23.1,20.9,102,126,-9.8
Max Strus,25:52,.632,.654,.692,.077,4.6,15.5,9.8,10.9,4.1,0.0,0.0,24.5,134,116,4.3
Andre Iguodala,22:42,.820,.750,.500,.500,5.3,23.5,13.9,14.8,2.4,0.0,0.0,10.2,186,119,6.2
Dewayne Dedmon,13:20,.333,.333,.000,.000,18.0,20.0,18.9,8.3,0.0,0.0,0.0,10.6,125,125,-10.1
Precious Achiuwa,1:40,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,131,-9.4
Gabe Vincent,1:40,,,,,0.0,80.0,37.9,0.0,0.0,0.0,,0.0,0,107,-29.0
KZ Okpala,1:40,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,131,-8.1
