Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kelly Oubre,36:06,.535,.500,.267,.133,0.0,16.6,8.3,0.0,0.0,0.0,0.0,18.4,107,108,-1.8
Draymond Green,35:56,.888,.800,.200,.800,0.0,30.1,15.0,43.7,3.8,2.6,30.7,11.4,141,96,11.3
Stephen Curry,35:56,.472,.357,.524,.476,3.3,23.4,13.4,36.0,2.6,0.0,13.6,34.3,97,101,1.6
Andrew Wiggins,33:16,.480,.385,.308,.462,3.6,0.0,1.8,18.2,2.8,0.0,11.3,22.2,99,105,0.3
Kevon Looney,17:10,.500,.500,.000,.000,28.0,7.0,17.5,8.4,0.0,5.4,0.0,9.8,139,106,0.8
James Wiseman,18:20,.688,.688,.125,.000,13.1,19.6,16.4,0.0,2.5,0.0,20.0,22.8,104,102,-2.8
Eric Paschall,18:15,.666,.625,.000,.500,0.0,6.6,3.3,10.2,2.5,5.1,29.1,31.6,88,100,-3.1
Damion Lee,17:36,.868,.750,.500,1.000,0.0,20.5,10.2,7.5,2.6,0.0,0.0,6.9,181,102,6.1
Brad Wanamaker,13:03,.810,.667,.000,1.000,0.0,0.0,0.0,11.6,0.0,0.0,0.0,13.9,173,111,2.4
Kent Bazemore,11:36,.375,.375,1.000,.000,0.0,31.0,15.5,0.0,0.0,8.0,33.3,21.7,47,100,-13.2
Juan Toscano-Anderson,2:46,,,,,0.0,43.4,21.7,0.0,0.0,0.0,100.0,15.1,0,104,-19.1
