Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DEN,1,240,47,87,.540,18,28,.643,16,19,.842,7,32,39,28,8,2,8,27,128
UTA,0,240,32,75,.427,20,47,.426,33,39,.846,10,28,38,28,3,4,14,21,117
