Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Will Barton,37:28,.758,.773,.545,.182,0.0,9.2,5.0,19.6,0.0,4.6,0.0,14.7,162,130,7.4
Nikola Jokić,37:20,.773,.731,.154,.385,11.0,27.6,20.0,25.6,2.7,4.6,9.0,41.5,148,117,20.5
Jamal Murray,33:55,.500,.500,.375,.000,0.0,13.5,7.4,19.1,1.5,0.0,5.9,23.3,110,126,-4.2
Paul Millsap,21:49,.833,.833,.333,.000,6.3,10.5,8.6,0.0,2.3,0.0,0.0,12.8,164,125,3.7
Gary Harris,8:45,,,,,0.0,13.1,7.1,11.7,0.0,0.0,,0.0,238,130,-1.1
Monte Morris,25:42,.551,.500,.200,.200,0.0,8.9,4.9,21.6,4.0,0.0,0.0,9.8,147,122,3.5
JaMychal Green,23:44,.643,.643,.286,.000,5.8,19.3,13.1,5.2,2.2,0.0,0.0,13.7,139,123,-0.3
Michael Porter,19:30,.698,.643,.143,.286,7.0,17.6,12.8,0.0,0.0,0.0,11.3,21.1,127,129,-6.9
Facundo Campazzo,19:11,.814,.800,.800,.800,0.0,11.9,6.5,31.7,0.0,0.0,12.9,18.8,159,130,4.5
R.J. Hampton,6:00,,,,,0.0,19.0,10.4,0.0,8.5,0.0,100.0,15.5,0,107,-9.7
Vlatko Čančar,1:39,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0,135,-37.9
Bol Bol,1:39,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,135,-5.3
Zeke Nnaji,1:39,.000,.000,.000,.000,83.1,0.0,37.8,0.0,0.0,0.0,0.0,28.1,84,134,-40.9
Markus Howard,1:39,.000,.000,1.000,.000,0.0,69.3,37.8,0.0,0.0,0.0,0.0,56.3,0,111,-76.8
