Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Royce O'Neale,36:31,0,4,.000,0,1,.000,4,4,1.000,2,9,11,3,1,2,1,2,4,+22
Mike Conley,32:33,7,17,.412,4,10,.400,4,4,1.000,1,2,3,9,3,0,1,1,22,+30
Bojan Bogdanović,32:06,10,16,.625,7,11,.636,5,5,1.000,0,0,0,2,0,0,1,2,32,+21
Joe Ingles,27:32,4,7,.571,2,4,.500,0,0,,0,4,4,4,1,0,4,4,10,+4
Rudy Gobert,25:26,5,7,.714,0,0,,7,8,.875,5,7,12,0,0,2,4,5,17,+14
Jordan Clarkson,30:29,5,16,.313,4,12,.333,4,4,1.000,1,5,6,1,0,0,2,1,18,+14
Juwan Morgan,20:53,5,8,.625,2,4,.500,0,1,.000,3,4,7,1,3,0,0,6,12,+6
Georges Niang,16:39,1,9,.111,0,4,.000,0,0,,2,4,6,0,0,1,1,1,2,-2
Miye Oni,10:44,0,1,.000,0,1,.000,0,0,,3,1,4,1,0,0,1,1,0,-3
Jarrell Brantley,2:43,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3,-5
Udoka Azubuike,2:43,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-5
Shaquille Harrison,1:41,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
